"","Cni.Cbr","Cbr.ZZY10330_h1","Cni.ZZY10330_h1","cis_trans","inheritance","logFC.ZZY10330.vs.Cbr","logFC.ZZY10330.vs.Cni","logFC.species","position","chromosome","introgression","Inheritance_sum","cis_trans_sum"
"WBGene00038294__Cni-ZC487.1",0,0,0,"conserved","no change",0.756867654296557,1.30986307034268,-0.499195507495785,13660469,"V","C. nigoni background","No change","Conserved"
"WBGene00038296__Cni-grl-8",0,0,0,"conserved","no change",2.6810615480556,1.04433254981666,1.69729666213052,13663808,"V","C. nigoni background","No change","Conserved"
"WBGene00038298__Cni-dbl-1",0,0,0,"conserved","no change",0.340001156383829,0.783579426485642,-0.377445379236531,13689250,"V","C. nigoni background","No change","Conserved"
"WBGene00038300__Cni-bbs-8",0,0,0,"conserved","no change",-0.00418924684916738,0.621459760808013,-0.579344673049773,13693175,"V","C. nigoni background","No change","Conserved"
"WBGene00038301__Cni-clik-1",0,0,0,"conserved","no change",0.0402713225880411,0.0942903432015781,0.00325693950684366,13696764,"V","C. nigoni background","No change","Conserved"
"WBGene00270696__Cnig_chr_V.g19919",0,0,0,"conserved","no change",6.34053638079981,0.387451658100757,5.98562137169511,13700391,"V","C. nigoni background","No change","Conserved"
"WBGene00088558__Cni-ZC404.15",0,0,0,"conserved","no change",-0.972090193421717,-2.24784801743918,1.33159212148277,13707352,"V","C. nigoni background","No change","Conserved"
"WBGene00038303__Cnig_chr_V.g19923",0,-1,0,"ambiguous","ambiguous",-2.7734675913737,-1.98345978650622,-0.725512864162542,13709533,"V","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00038304__Cni-spe-39",-1,-1,0,"no effect","C. nigoni dominant",-1.34340387893873,-0.526238040440619,-0.758250773953647,13711411,"V","C. nigoni background","Cni dominant","No change"
"WBGene00038304__Cni-gck-2",1,0,0,"ambiguous","ambiguous",0.263931431135171,-0.365894936760327,0.683160340518931,13714456,"V","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00038306__Cni-ZC404.1",0,0,0,"conserved","no change",1.04703200979455,1.40636409486484,-0.300065856912158,13718763,"V","C. nigoni background","No change","Conserved"
"WBGene00038312__Cnig_chr_V.g19933",0,0,-1,"ambiguous","ambiguous",-0.323909142660083,-0.882568554143656,0.617671490828245,13740797,"V","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00088562__Cni-T15B7.14",1,0,-1,"C. briggsae directional trans down","C. briggsae dominant down",0.60493999248168,-1.55460302768568,2.20584607341268,13741920,"V","C. nigoni background","Cbr dominant","trans-only"
"WBGene00038313__Cnig_chr_V.g19935",1,0,-1,"C. briggsae directional trans down","C. briggsae dominant down",-0.2978001992138,-1.08082138195675,0.844307920148603,13745043,"V","C. nigoni background","Cbr dominant","trans-only"
"WBGene00038315__Cni-hpo-8",1,0,-1,"C. briggsae directional trans down","C. briggsae dominant down",-0.0132442170382782,-1.23177258515242,1.2726170300078,13748322,"V","C. nigoni background","Cbr dominant","trans-only"
"WBGene00038316__Cni-lgc-54",-1,0,0,"ambiguous","ambiguous",-1.74638278480566,0.576977340190728,-2.28257247121352,13749316,"V","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00038316__Cni-T15B7.1",1,0,0,"ambiguous","ambiguous",0.635512920759538,-0.754818282396379,1.44231080834872,13751613,"V","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00038319__Cni-frpr-18",0,0,0,"conserved","no change",0.909572212534655,1.44930372853851,-0.49684511263904,13772420,"V","C. nigoni background","No change","Conserved"
"WBGene00038321__Cnig_chr_V.g19943",-1,-1,0,"no effect","C. nigoni dominant",-6.53252151467343,0.8854959857201,-7.3446935892478,13782047,"V","C. nigoni background","Cni dominant","No change"
"WBGene00038322__Cni-K11C4.2",0,0,0,"conserved","no change",-0.397868287352601,-0.900220212204529,0.558634829680234,13796079,"V","C. nigoni background","No change","Conserved"
"WBGene00038323__Cni-odc-1",0,0,0,"conserved","no change",-0.222316813096636,0.185867166693105,-0.353843766052869,13797453,"V","C. nigoni background","No change","Conserved"
"WBGene00088570__Cni-Y57E12B.10",0,0,0,"conserved","no change",2.17065968105982,1.80821235308772,0.398456654062621,13833841,"V","C. nigoni background","No change","Conserved"
"WBGene00038328__Cni-mec-1",0,0,0,"conserved","no change",-0.138822484217488,0.363583381770845,-0.451222375782248,13839264,"V","C. nigoni background","No change","Conserved"
"WBGene00038337__Cnig_chr_V.g19963",-1,0,0,"ambiguous","ambiguous",-0.633891691802487,3.57269922724536,-4.15604265826535,13875713,"V","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00038338__Cnig_chr_V.g19964",0,0,0,"conserved","no change",-1.69494690358269,0.19327167035962,-1.8182674455678,13877814,"V","C. nigoni background","No change","Conserved"
"WBGene00270732__Cnig_chr_V.g19965",0,0,0,"conserved","no change",-0.367467851516023,-0.338751577887442,0.0510333977809895,13879193,"V","C. nigoni background","No change","Conserved"
"WBGene00088574__Cnig_chr_V.g19966",0,-1,0,"ambiguous","ambiguous",-5.01674223172636,-4.10091754002353,-0.886722824353654,13880862,"V","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00038339__Cni-nhr-107",0,0,0,"conserved","no change",-1.98122078302615,-0.868906297554634,-1.0484925503344,13885620,"V","C. nigoni background","No change","Conserved"
"WBGene00038340__Cnig_chr_V.g19968",0,0,0,"conserved","no change",0.317771359321786,0.687272868025568,-0.313276862869261,13888450,"V","C. nigoni background","No change","Conserved"
"WBGene00038341__Cnig_chr_V.g19971",1,1,0,"no effect","C. nigoni dominant",10.9205319258267,0.322496255986906,10.6552203782209,13895059,"V","C. nigoni background","Cni dominant","No change"
"WBGene00038343__Cni-tofu-2",1,0,0,"ambiguous","ambiguous",0.734365336794876,-1.14074521363214,1.92558840058946,13895588,"V","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00038344__Cnig_chr_V.g19973",0,1,1,"compensatory trans up","overdominant",1.77739252201274,1.29859443683431,0.534472973591067,13897738,"V","C. nigoni background","Overdominant","Compensatory"
"WBGene00038346__Cnig_chr_V.g19974",-1,0,1,"C. briggsae directional trans up","C. briggsae dominant up",0.22726520239811,1.13637695319215,-0.855375160758409,13899111,"V","C. nigoni background","Cbr dominant","trans-only"
"WBGene00088575__Cnig_chr_V.g19975",0,0,0,"conserved","no change",0.518103044700414,0.571378254364298,-0.00257594465876354,13900699,"V","C. nigoni background","No change","Conserved"
"WBGene00038347__Cni-Y57E12AL.2",-1,0,0,"ambiguous","ambiguous",-0.844865355247172,0.645590611722394,-1.44749722975673,13905798,"V","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00038348__Cni-mdt-6",0,0,0,"conserved","no change",-0.286791482427043,0.199959385626984,-0.43466946128628,13906319,"V","C. nigoni background","No change","Conserved"
"WBGene00038349__Cni-Y57E12AL.6",0,0,0,"conserved","no change",0.142119190099534,-0.207815075107923,0.407171236397415,13907325,"V","C. nigoni background","No change","Conserved"
"WBGene00038350__Cnig_chr_V.g19980",0,0,0,"conserved","no change",0.193327346198313,-0.104115480018062,0.349875842348476,13908434,"V","C. nigoni background","No change","Conserved"
"WBGene00038351__Cni-Y57E12AM.1",1,0,-1,"C. briggsae directional trans down","C. briggsae dominant down",-0.325648633084794,-1.03102727773252,0.760858845333938,13911106,"V","C. nigoni background","Cbr dominant","trans-only"
"WBGene00038352__Cni-Y57E12AR.1",0,0,0,"conserved","no change",1.2872670698616,0.054120643023352,1.28862521161621,13911670,"V","C. nigoni background","No change","Conserved"
"WBGene00270737__Cni-F27B10.1",0,0,0,"conserved","no change",0.466529267430985,0.780369064016313,-0.260745032557496,13921611,"V","C. nigoni background","No change","Conserved"
"WBGene00038353__Cni-npa-1",0,1,0,"ambiguous","ambiguous",0.375502953928326,0.0814312315838943,0.350134383376077,13922215,"V","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00038354__Cni-mys-1",0,0,0,"conserved","no change",-0.79574133305324,-0.581696666311847,-0.16195841854989,13927745,"V","C. nigoni background","No change","Conserved"
"WBGene00038355__Cni-VC5.2",0,0,1,"ambiguous","ambiguous",0.475945902360981,1.03748049379265,-0.510502989879848,13930753,"V","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00038356__Cni-nhr-286",0,0,0,"conserved","no change",-0.458171231983001,-0.79971897812696,0.396910304954171,13933432,"V","C. nigoni background","No change","Conserved"
"WBGene00038357__Cni-nhr-135",0,0,0,"conserved","no change",0.972265226377411,0.812889339909449,0.206528144876161,13935644,"V","C. nigoni background","No change","Conserved"
"WBGene00038358__Cni-odr-2",0,0,0,"conserved","no change",-1.59789955480745,0.960095152001716,-2.49793826375498,13957054,"V","C. nigoni background","No change","Conserved"
"WBGene00038364__Cnig_chr_V.g19997",0,0,0,"conserved","no change",0.0315891309882056,-0.80584808528864,0.898061385309085,13978707,"V","C. nigoni background","No change","Conserved"
"WBGene00038366__Cnig_chr_V.g20000",-1,-1,0,"no effect","C. nigoni dominant",-3.7927158914896,-0.421997195472277,-3.31248326478753,13985479,"V","C. nigoni background","Cni dominant","No change"
"WBGene00038367__Cni-lgc-39",0,0,0,"conserved","no change",0.445259068809685,0.181940711820206,0.317491209953611,13992449,"V","C. nigoni background","No change","Conserved"
"WBGene00038369__Cni-cpsf-2",0,0,0,"conserved","no change",-0.0850947691696094,-0.335041389962769,0.302483199557148,13997852,"V","C. nigoni background","No change","Conserved"
"WBGene00038370__Cni-pitr-5",0,0,0,"conserved","no change",0.166181174607113,0.0187195858346908,0.203159333646628,14003159,"V","C. nigoni background","No change","Conserved"
"WBGene00038370__Cni-F09G2.8",-1,-1,0,"no effect","C. nigoni dominant",-1.86963560408222,0.256126885555704,-2.07702163847296,14006204,"V","C. nigoni background","Cni dominant","No change"
"WBGene00038374__Cni-F09G2.1",1,1,0,"no effect","C. nigoni dominant",2.87771322047418,-0.44567442437783,3.37888648241836,14013220,"V","C. nigoni background","Cni dominant","No change"
"WBGene00038375__Cni-soap-1",0,0,0,"conserved","no change",0.567415258335105,0.224611022382119,0.396314834099287,14022511,"V","C. nigoni background","No change","Conserved"
"WBGene00038376__Cni-C13F10.6",0,0,0,"conserved","no change",-1.15451865822309,0.00597942103736077,-1.09610717913626,14033382,"V","C. nigoni background","No change","Conserved"
"WBGene00038377__Cni-kxd-1",0,0,-1,"ambiguous","ambiguous",-1.05710030115899,-1.41469143205617,0.411463029556508,14034925,"V","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00038377__Cni-C13F10.7",0,0,0,"conserved","no change",-1.31698340938651,-1.38194111733278,0.122999101676081,14035748,"V","C. nigoni background","No change","Conserved"
"WBGene00038380__Cni-fkb-3",-1,-1,0,"no effect","C. nigoni dominant",-3.10835177668317,-1.93968300525589,-1.10593372126212,14038237,"V","C. nigoni background","Cni dominant","No change"
"WBGene00088584__Cni-C05C8.1",0,0,0,"conserved","no change",-0.575161103956,-0.79143632930679,0.273090414749322,14051016,"V","C. nigoni background","No change","Conserved"
"WBGene00038390__Cni-C05C8.7",0,0,0,"conserved","no change",0.476933409357893,0.510824602472236,0.0181978950926953,14055764,"V","C. nigoni background","No change","Conserved"
"WBGene00038392__Cni-F20A1.4",0,0,0,"conserved","no change",0.86696118004163,-0.334017045397803,1.25313313949232,14061037,"V","C. nigoni background","No change","Conserved"
"WBGene00038393__Cni-F20A1.6",-1,-1,-1,"C. briggsae partial trans down","underdominant",-5.26371885131232,-2.62956495823009,-2.58568962613842,14068621,"V","C. nigoni background","Underdominant","cis-trans"
"WBGene00038394__Cni-pfk-1.2",0,-1,-1,"compensatory trans down","underdominant",-1.56515275698785,-1.60269120496964,0.0943117941599468,14069670,"V","C. nigoni background","Underdominant","Compensatory"
"WBGene00038395__Cni-twk-11",0,-1,-1,"compensatory trans down","underdominant",-6.46641995918339,-6.82382635686631,0.410876386101109,14072752,"V","C. nigoni background","Underdominant","Compensatory"
"WBGene00038396__Cnig_chr_V.g20028",0,1,0,"ambiguous","ambiguous",1.89709294749383,1.42334268038588,0.514984241906857,14091246,"V","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00038398__Cnig_chr_V.g20029",0,0,0,"conserved","no change",-0.678566792758483,0.516452992713773,-1.15946755000118,14094352,"V","C. nigoni background","No change","Conserved"
"WBGene00038400__Cnig_chr_V.g20031",0,0,0,"conserved","no change",1.5404923001499,1.16276157164474,0.450043466962536,14105168,"V","C. nigoni background","No change","Conserved"
"WBGene00038401__Cni-mod-1",0,0,0,"conserved","no change",0.447515929034843,0.964725296991713,-0.467500859871695,14107868,"V","C. nigoni background","No change","Conserved"
"WBGene00038402__Cni-ttr-47",-1,-1,0,"no effect","C. nigoni dominant",-0.639365822858657,0.345305883120995,-0.932956002133821,14126104,"V","C. nigoni background","Cni dominant","No change"
"WBGene00038403__Cni-H14N18.4",0,0,1,"ambiguous","ambiguous",0.445719615702712,1.05167119732428,-0.548110135761654,14127042,"V","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00038405__Cni-unc-23",0,1,1,"compensatory trans up","overdominant",1.49013926152163,1.68122025368078,-0.136950287205561,14146189,"V","C. nigoni background","Overdominant","Compensatory"
"WBGene00038406__Cni-T19A5.3",0,1,0,"ambiguous","ambiguous",6.9808404535143,1.11589968274186,5.92371912594216,14149462,"V","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00038407__Cni-gck-1",-1,-1,0,"no effect","C. nigoni dominant",-1.08562055008138,-0.501299050390856,-0.529398748314416,14159579,"V","C. nigoni background","Cni dominant","No change"
"WBGene00038408__Cni-T19A5.1",0,0,0,"conserved","no change",0.310921427374276,0.199678080371551,0.173751405510844,14167148,"V","C. nigoni background","No change","Conserved"
"WBGene00038409__Cni-nhr-44",0,0,0,"conserved","no change",1.24768773322535,0.376941726951349,0.920453020888223,14173589,"V","C. nigoni background","No change","Conserved"
"WBGene00038410__Cnig_chr_V.g20044",0,0,0,"conserved","no change",1.23694268814108,0.537622833850339,0.745304983446601,14175982,"V","C. nigoni background","No change","Conserved"
"WBGene00038411__Cni-nhr-143",0,0,0,"conserved","no change",0.82685989981212,0.492053306635158,0.392952576628996,14178061,"V","C. nigoni background","No change","Conserved"
"WBGene00038412__Cnig_chr_V.g20046",0,0,0,"conserved","no change",-0.750593624894608,0.833419444576913,-1.51628803522146,14180638,"V","C. nigoni background","No change","Conserved"
"WBGene00038415__Cni-F59E11.7",0,0,0,"conserved","no change",-0.179383148662577,1.74370210765614,-1.86769079250549,14188849,"V","C. nigoni background","No change","Conserved"
"WBGene00038417__Cni-F59E11.5",0,0,0,"conserved","no change",-0.387477910683999,-0.715238486426953,0.370563229688644,14193362,"V","C. nigoni background","No change","Conserved"
"WBGene00038420__Cni-F59E11.2",0,0,0,"conserved","no change",2.21826849246695,0.433178236146917,1.84280344679832,14208280,"V","C. nigoni background","No change","Conserved"
"WBGene00038431__Cnig_chr_V.g20068",0,0,0,"conserved","no change",-0.846712923197771,0.208354493497704,-1.02652850136345,14243199,"V","C. nigoni background","No change","Conserved"
"WBGene00038432__Cnig_chr_V.g20069",-1,0,0,"ambiguous","ambiguous",-1.1889739002223,0.339894658856899,-1.46997191953683,14252276,"V","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00038433__Cnig_chr_V.g20070",0,0,0,"conserved","no change",1.65664908798667,1.46346785113986,0.23962956607985,14255153,"V","C. nigoni background","No change","Conserved"
"WBGene00038434__Cnig_chr_V.g20071",0,0,0,"conserved","no change",-0.184351677739782,-0.372160830633897,0.241824912785333,14257656,"V","C. nigoni background","No change","Conserved"
"WBGene00038436__Cni-cyp-33B1",0,-1,0,"ambiguous","ambiguous",-4.93525968118984,-2.69686819599128,-2.2388156666279,14260795,"V","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00088591__Cni-C25E10.17",1,0,-1,"C. briggsae directional trans down","C. briggsae dominant down",-0.122275215098962,-1.72724458016337,1.65827240739708,14268660,"V","C. nigoni background","Cbr dominant","trans-only"
"WBGene00038438__Cni-C25E10.7",0,0,0,"conserved","no change",0.0237596739477024,0.182625174727663,-0.100159515807184,14272042,"V","C. nigoni background","No change","Conserved"
"WBGene00038439__Cnig_chr_V.g20077",0,1,0,"ambiguous","ambiguous",1.71566855787941,0.570679026487811,1.19360599849797,14274351,"V","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00038440__Cnig_chr_V.g20078",-1,-1,1,"C. briggsae partial trans up","additive up",-1.38527534105132,1.82161344354746,-3.15202313482345,14275475,"V","C. nigoni background","Additive","cis-trans"
"WBGene00038441__Cni-C25E10.10",-1,1,1,"C. briggsae partial trans up","overdominant",1.25338471986496,2.29624440453663,-0.986525692855389,14276493,"V","C. nigoni background","Overdominant","cis-trans"
"WBGene00038443__Cni-C25E10.12",0,0,0,"conserved","no change",0.912047989804443,0.917148617107878,0.0450361407208359,14282156,"V","C. nigoni background","No change","Conserved"
"WBGene00038444__Cni-fip-2",0,1,0,"ambiguous","ambiguous",1.04153074284463,0.404692348175127,0.690762164601532,14290224,"V","C. nigoni background","Ambiguous","Ambiguous"
