"","Cni.Cbr.x","Cbr.ZZY10330_h1","Cni.ZZY10330_h1","cis_trans.x","inheritance.x","logFC.ZZY10330.vs.Cbr","logFC.ZZY10330.vs.Cni","logFC.species.x","position.x","chromosome.x","introgression.x","Inheritance_sum.x","cis_trans_sum.x","Cni.Cbr.y","Cbr.ZZY10307_h2","Cni.ZZY10307_h2","cis_trans.y","inheritance.y","logFC.ZZY10307.vs.Cbr","logFC.ZZY10307.vs.Cni","logFC.species.y","position.y","chromosome.y","introgression.y","Inheritance_sum.y","cis_trans_sum.y"
"WBGene00270402__Cnig_chr_I.g1283",-1,0,1,"C. briggsae directional trans up","C. briggsae dominant up",0.336129300148222,4.30749336389363,-3.91994104354001,5838302,"I","C. nigoni background","Cbr dominant","trans-only",-1,0,1,"C. briggsae directional trans up","C. briggsae dominant up",1.26581258133824,5.17910139697809,-3.91994104354001,5838302,"I","C. nigoni background","Cbr dominant","trans-only"
"WBGene00270403__Cni-dnj-30",0,0,0,"conserved","no change",-0.8751530810578,-0.668924393270098,-0.15389765704286,4661978,"I","C. nigoni background","No change","Conserved",0,0,0,"conserved","no change",0.00513805682061204,0.14790795611775,-0.15389765704286,4661978,"I","C. nigoni background","No change","Conserved"
"WBGene00270407__Cni-W01A8.2",0,0,0,"conserved","no change",0.226834932071131,-0.0191231415510286,0.306179869513129,7296945,"I","C. nigoni background","No change","Conserved",0,0,0,"conserved","no change",-0.038088542195319,-0.355932881273974,0.306179869513129,7296945,"I","C. nigoni background","No change","Conserved"
"WBGene00270408__Cnig_chr_I.g2614",1,1,-1,"C. briggsae partial trans down","additive down",1.3263182084875,-0.978058174208645,2.35750041841857,10758653,"I","C. nigoni background","Additive","cis-trans",1,1,-1,"C. briggsae partial trans down","additive down",1.04188712768264,-1.32610678610294,2.35750041841857,10758653,"I","C. nigoni background","Additive","cis-trans"
"WBGene00270410__Cni-D2030.11",0,0,0,"conserved","no change",0.125137536835443,-0.585474848545589,0.765832252676973,7971127,"I","C. nigoni background","No change","Conserved",0,0,0,"conserved","no change",0.533235340817099,-0.245288445416763,0.765832252676973,7971127,"I","C. nigoni background","No change","Conserved"
"WBGene00270412__Cnig_chr_I.g1644",0,0,0,"conserved","no change",3.12878500278128,1.03526418408943,2.1518473910918,7134133,"I","C. nigoni background","No change","Conserved",0,0,0,"conserved","no change",4.01853826754137,1.9036653900116,2.1518473910918,7134133,"I","C. nigoni background","No change","Conserved"
"WBGene00270413__Cni-K02A11.4",0,0,0,"conserved","no change",1.02499895698527,-0.585249690322621,1.66081973337582,6214226,"I","C. nigoni background","No change","Conserved",0,1,0,"ambiguous","ambiguous",2.19468937516521,0.526942066388917,1.66081973337582,6214226,"I","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00270414__Cni-lgc-51",1,1,0,"no effect","C. nigoni dominant",7.47956109319489,-1.66765851915613,9.19616484547847,5919629,"I","C. nigoni background","Cni dominant","No change",1,1,0,"no effect","C. nigoni dominant",7.89394848744528,-1.31532006418498,9.19616484547847,5919629,"I","C. nigoni background","Cni dominant","No change"
"WBGene00270415__Cni-mus-81",-1,0,0,"ambiguous","ambiguous",-1.73017757711442,-0.586819008593026,-1.09043464613612,8509008,"I","C. nigoni background","Ambiguous","Ambiguous",-1,0,0,"ambiguous","ambiguous",-0.856808745520511,0.222215693610686,-1.09043464613612,8509008,"I","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00270417__Cni-T09B4.6",1,0,-1,"C. briggsae directional trans down","C. briggsae dominant down",1.41575513055397,-2.21092992782498,3.67890005285615,11328560,"I","C. nigoni background","Cbr dominant","trans-only",1,0,-1,"C. briggsae directional trans down","C. briggsae dominant down",1.12749106888587,-2.56555738425591,3.67890005285615,11328560,"I","C. nigoni background","Cbr dominant","trans-only"
"WBGene00270419__Cni-T13C2.3",0,1,1,"compensatory trans up","overdominant",2.29802408698103,2.78798557131488,-0.444091117557125,6238056,"II","C. nigoni background","Overdominant","Compensatory",0,1,1,"compensatory trans up","overdominant",1.68883016285608,2.12750535694135,-0.444091117557125,6238056,"II","C. nigoni background","Overdominant","Compensatory"
"WBGene00270422__Cnig_chr_II.g4012",0,0,0,"conserved","no change",-0.213454962758997,0.681191796760959,-0.83232342708204,202278,"II","C. nigoni background","No change","Conserved",0,0,0,"conserved","no change",-0.335227522005547,0.488080907587534,-0.83232342708204,202278,"II","C. nigoni background","No change","Conserved"
"WBGene00270423__Cni-copz-1",1,0,0,"ambiguous","ambiguous",0.156513181910532,-0.645468994791622,0.857403655497212,8772120,"II","C. nigoni background","Ambiguous","Ambiguous",1,0,0,"ambiguous","ambiguous",0.365470143498389,-0.501659105137793,0.857403655497212,8772120,"II","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00270426__Cni-R06F6.14",0,0,0,"conserved","no change",0.527828680097694,0.254307372742147,0.324035137100018,8665199,"II","C. nigoni background","No change","Conserved",0,0,0,"conserved","no change",-0.0133816827963059,-0.348680350754339,0.324035137100018,8665199,"II","C. nigoni background","No change","Conserved"
"WBGene00270427__Cnig_chr_II.g3989",0,0,0,"conserved","no change",1.22881415548436,1.27515692844026,-0.00461203244585643,124397,"II","C. nigoni background","No change","Conserved",0,0,0,"conserved","no change",1.33489751298413,1.32268174344813,-0.00461203244585643,124397,"II","C. nigoni background","No change","Conserved"
"WBGene00270429__Cnig_chr_II.g6410",0,-1,0,"ambiguous","ambiguous",-1.79111919660044,-0.736289227674412,-1.01264682521727,11279403,"II","C. nigoni background","Ambiguous","Ambiguous",0,0,0,"conserved","no change",-0.624679491513294,0.373294164882091,-1.01264682521727,11279403,"II","C. nigoni background","No change","Conserved"
"WBGene00270432__Cni-F01D5.5",0,0,0,"conserved","no change",-0.215794140047599,2.41123844223143,-2.57629244116913,12559673,"II","C. nigoni background","No change","Conserved",0,0,1,"ambiguous","ambiguous",0.781487289637561,3.34863386452711,-2.57629244116913,12559673,"II","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00270433__Cnig_chr_II.g7256",1,-1,-1,"C. briggsae partial trans down","underdominant",-3.57855313159901,-4.49131868819567,0.967693080014304,14801467,"II","C. nigoni background","Underdominant","cis-trans",1,-1,-1,"C. briggsae partial trans down","underdominant",-4.72550966759852,-5.70179747085586,0.967693080014304,14801467,"II","C. nigoni background","Underdominant","cis-trans"
"WBGene00270434__Cni-Y54G11A.17",0,0,0,"conserved","no change",-0.197444889171519,-0.627523902222837,0.480354868813955,5278374,"II","C. nigoni background","No change","Conserved",0,0,0,"conserved","no change",-0.128868104964546,-0.620545009979609,0.480354868813955,5278374,"II","C. nigoni background","No change","Conserved"
"WBGene00270437__Cnig_chr_II.g4285",0,1,0,"ambiguous","ambiguous",8.36622261359643,2.76545270376085,5.63521242694104,1832358,"II","C. nigoni background","Ambiguous","Ambiguous",0,1,0,"ambiguous","ambiguous",6.39546669448163,0.744408332510525,5.63521242694104,1832358,"II","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00270440__Cnig_chr_II.g6677",-1,-1,-1,"C. briggsae partial trans down","underdominant",-4.41768735454492,-2.6226177159589,-1.74068674828044,12332653,"II","C. nigoni background","Underdominant","cis-trans",-1,-1,-1,"C. briggsae partial trans down","underdominant",-3.67892886103325,-1.94969772821809,-1.74068674828044,12332653,"II","C. nigoni background","Underdominant","cis-trans"
"WBGene00270441__Cni-ZK892.5",0,-1,-1,"compensatory trans down","underdominant",-1.18029139067308,-1.35154262356957,0.223908593561694,3541823,"II","C. nigoni background","Underdominant","Compensatory",0,-1,-1,"compensatory trans down","underdominant",-1.59121105730634,-1.8263686620633,0.223908593561694,3541823,"II","C. nigoni background","Underdominant","Compensatory"
"WBGene00270444__Cni-madf-3",0,0,0,"conserved","no change",0.404170995607521,0.5197947309709,-0.0603237086730296,2538402,"II","C. nigoni background","No change","Conserved",0,0,0,"conserved","no change",-0.123422689889114,-0.0719839064380359,-0.0603237086730296,2538402,"II","C. nigoni background","No change","Conserved"
"WBGene00270445__Cni-ZK177.4",0,0,0,"conserved","no change",-0.311778592332352,-0.673445075158073,0.416915247086813,11138972,"II","C. nigoni background","No change","Conserved",0,1,0,"ambiguous","ambiguous",0.751718984899982,0.321885309658398,0.416915247086813,11138972,"II","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00270448__Cnig_chr_II.g7903",1,1,0,"no effect","C. nigoni dominant",6.84079457293439,-1.55575589497407,8.45303293246985,17406168,"II","C. nigoni background","Cni dominant","No change",1,1,0,"no effect","C. nigoni dominant",7.97839695879557,-0.486681044663243,8.45303293246985,17406168,"II","C. nigoni background","Cni dominant","No change"
"WBGene00270449__Cnig_chr_II.g4031",1,0,-1,"C. briggsae directional trans down","C. briggsae dominant down",0.246547066466095,-1.84959710967837,2.14931477404116,251527,"II","C. nigoni background","Cbr dominant","trans-only",1,0,-1,"C. briggsae directional trans down","C. briggsae dominant down",0.324597026542621,-1.83446324761796,2.14931477404116,251527,"II","C. nigoni background","Cbr dominant","trans-only"
"WBGene00270451__Cnig_chr_II.g4050",0,0,0,"conserved","no change",-0.570349844956551,-1.24709102432012,0.736640725269735,324900,"II","C. nigoni background","No change","Conserved",0,0,0,"conserved","no change",-0.415759542380129,-1.1613274173082,0.736640725269735,324900,"II","C. nigoni background","No change","Conserved"
"WBGene00270453__Cni-Y54G9A.5",0,0,0,"conserved","no change",1.01213951078542,0.134444856632727,0.921865672463698,12901253,"II","C. nigoni background","No change","Conserved",0,0,0,"conserved","no change",0.980960389534356,0.0499398159956792,0.921865672463698,12901253,"II","C. nigoni background","No change","Conserved"
"WBGene00270454__Cni-mks-2",1,0,0,"ambiguous","ambiguous",4.47859735874789,-1.72118708039859,6.2600949626723,10456577,"II","C. nigoni background","Ambiguous","Ambiguous",1,0,0,"ambiguous","ambiguous",4.24524237767452,-2.0370558781626,6.2600949626723,10456577,"II","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00270458__Cnig_chr_II.g6469",0,0,0,"conserved","no change",0.619209102440895,1.2899320391617,-0.603009047398025,11571496,"II","C. nigoni background","No change","Conserved",0,0,0,"conserved","no change",0.258927663532751,0.850492597157709,-0.603009047398025,11571496,"II","C. nigoni background","No change","Conserved"
"WBGene00270459__Cni-bmy-1",0,0,0,"conserved","no change",-0.382295886470718,-1.18615399785593,0.861026998857801,11270132,"II","C. nigoni background","No change","Conserved",0,0,0,"conserved","no change",-0.139599409181096,-1.00826977295853,0.861026998857801,11270132,"II","C. nigoni background","No change","Conserved"
"WBGene00270461__Cni-ZK622.4",0,0,0,"conserved","no change",0.596881119987231,0.322557792859158,0.321724207189468,11335992,"II","C. nigoni background","No change","Conserved",0,0,0,"conserved","no change",1.04564832690354,0.712738721742585,0.321724207189468,11335992,"II","C. nigoni background","No change","Conserved"
"WBGene00270466__Cni-ZK1290.14",0,0,1,"ambiguous","ambiguous",0.872377804911401,1.17403348487624,-0.250750977346505,7283853,"II","C. nigoni background","Ambiguous","Ambiguous",0,0,0,"conserved","no change",-0.836197071838553,-0.596201198215806,-0.250750977346505,7283853,"II","C. nigoni background","No change","Conserved"
"WBGene00270467__Cni-T07D4.5",0,0,-1,"ambiguous","ambiguous",-1.40472111701516,-1.86287984696994,0.509908393899127,7900595,"II","C. nigoni background","Ambiguous","Ambiguous",0,0,0,"conserved","no change",0.184109198647101,-0.337161801790197,0.509908393899127,7900595,"II","C. nigoni background","No change","Conserved"
"WBGene00270468__Cni-Y17G7B.21",1,1,0,"no effect","C. nigoni dominant",0.712527525069391,0.142941342716229,0.624353930063019,12800551,"II","C. nigoni background","Cni dominant","No change",1,1,0,"no effect","C. nigoni dominant",1.05226402658468,0.418905492001918,0.624353930063019,12800551,"II","C. nigoni background","Cni dominant","No change"
"WBGene00270470__Cni-stg-1",1,0,0,"ambiguous","ambiguous",6.47549414104322,-1.75486738702445,8.29332752875543,10033119,"II","C. nigoni background","Ambiguous","Ambiguous",1,1,0,"no effect","C. nigoni dominant",8.73005184077952,0.430129874886319,8.29332752875543,10033119,"II","C. nigoni background","Cni dominant","No change"
"WBGene00270470__Cnig_chr_II.g6079",0,0,0,"conserved","no change",6.62469275136885,2.60430450611569,4.04847236401338,10039223,"II","C. nigoni background","No change","Conserved",0,0,0,"conserved","no change",5.28115348803339,1.21344104469514,4.04847236401338,10039223,"II","C. nigoni background","No change","Conserved"
"WBGene00270471__Cnig_chr_II.g5251",0,0,0,"conserved","no change",-0.716736601576743,-0.395103795265436,-0.270230765945734,6568337,"II","C. nigoni background","No change","Conserved",0,0,0,"conserved","no change",-0.126044496398965,0.126323250014255,-0.270230765945734,6568337,"II","C. nigoni background","No change","Conserved"
"WBGene00270480__Cnig_chr_II.g4568",-1,0,0,"ambiguous","ambiguous",-0.640039464417966,0.949412777204908,-1.53926973235267,3410266,"II","C. nigoni background","Ambiguous","Ambiguous",-1,-1,0,"no effect","C. nigoni dominant",-1.79274702412073,-0.266088861196952,-1.53926973235267,3410266,"II","C. nigoni background","Cni dominant","No change"
"WBGene00270483__Cni-ins-38",0,1,0,"ambiguous","ambiguous",1.80414077693791,0.652514105510075,1.20546214609322,11107400,"II","C. nigoni background","Ambiguous","Ambiguous",0,0,0,"conserved","no change",1.27574119500144,0.0604944705537059,1.20546214609322,11107400,"II","C. nigoni background","No change","Conserved"
"WBGene00270486__Cnig_chr_II.g8201",-1,-1,-1,"C. briggsae partial trans down","underdominant",-3.55746339828985,-2.32162359756134,-1.19371386895856,18693737,"II","C. nigoni background","Underdominant","cis-trans",-1,-1,-1,"C. briggsae partial trans down","underdominant",-4.4389150591846,-3.26203412654524,-1.19371386895856,18693737,"II","C. nigoni background","Underdominant","cis-trans"
"WBGene00270487__Cnig_chr_II.g5639",0,0,0,"conserved","no change",-0.663284887207365,0.114185033838098,-0.721130104374589,8260125,"II","C. nigoni background","No change","Conserved",0,0,0,"conserved","no change",-0.812207198793929,-0.0994018533951991,-0.721130104374589,8260125,"II","C. nigoni background","No change","Conserved"
"WBGene00270492__Cni-mks-5",0,0,0,"conserved","no change",2.40640100367878,1.63893846949133,0.813796140834809,8602460,"II","C. nigoni background","No change","Conserved",0,0,0,"conserved","no change",1.91232875732599,1.0842401402385,0.813796140834809,8602460,"II","C. nigoni background","No change","Conserved"
"WBGene00270494__Cnig_chr_II.g6948",0,0,0,"conserved","no change",-3.76041435501959,-3.49802604384369,-0.207888121120097,13514206,"II","C. nigoni background","No change","Conserved",0,-1,0,"ambiguous","ambiguous",-2.65555849568754,-2.45278842352182,-0.207888121120097,13514206,"II","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00270496__Cni-F25B5.6",1,0,-1,"C. briggsae directional trans down","C. briggsae dominant down",0.0780244073511638,-1.297265842361,1.42607766126707,4927525,"III","C. nigoni background","Cbr dominant","trans-only",1,1,0,"no effect","C. nigoni dominant",1.3027217396133,-0.132853923085676,1.42607766126707,4927525,"III","C. nigoni background","Cni dominant","No change"
"WBGene00270498__Cni-F26F4.8",0,-1,-1,"compensatory trans down","underdominant",-1.56142161148396,-1.49502562242802,-0.0170608158356409,8023773,"III","C. nigoni background","Underdominant","Compensatory",0,-1,-1,"compensatory trans down","underdominant",-0.96388665849642,-0.958348738392551,-0.0170608158356409,8023773,"III","C. nigoni background","Underdominant","Compensatory"
"WBGene00270501__Cni-Y66D12A.19",0,-1,0,"ambiguous","ambiguous",-0.975413411180288,-0.953418485083057,0.036494292461637,6905349,"III","C. nigoni background","Ambiguous","Ambiguous",0,0,0,"conserved","no change",-0.196880349803377,-0.244679094630249,0.036494292461637,6905349,"III","C. nigoni background","No change","Conserved"
"WBGene00270503__Cni-C26E6.12",0,0,0,"conserved","no change",0.159635570342347,-0.443508953200082,0.654070872549295,8050736,"III","C. nigoni background","No change","Conserved",0,0,0,"conserved","no change",-0.100306233330172,-0.766138258230881,0.654070872549295,8050736,"III","C. nigoni background","No change","Conserved"
"WBGene00270504__Cni-K12H4.5",0,-1,-1,"compensatory trans down","underdominant",-1.0108195810408,-1.22777386150038,0.272917176607936,14747625,"III","C. nigoni background","Underdominant","Compensatory",0,0,-1,"ambiguous","ambiguous",-0.653677459594358,-0.936352804794983,0.272917176607936,14747625,"III","C. nigoni background","Ambiguous","Ambiguous"
